date,warehouse,item,sales,marketing_expense,economic_indicator,competitor_pricing
10/26/2021,1,7,63,2803,110,97
10/27/2021,1,7,61,3025,120,98
10/28/2021,1,7,51,3248,101,91
10/29/2021,1,7,60,2880,119,97
10/30/2021,1,7,77,2762,126,92
10/31/2021,1,7,46,2609,101,92
11/1/2021,1,7,74,2747,101,94
11/2/2021,1,7,43,2957,127,95
11/3/2021,1,7,43,3427,110,97
11/4/2021,1,7,64,3449,114,91
11/5/2021,1,7,54,3131,115,93
11/6/2021,1,7,96,2854,115,94
11/7/2021,1,7,52,2928,133,93
11/8/2021,1,7,48,3362,102,96
11/9/2021,1,7,49,3340,113,94
11/10/2021,1,7,60,2898,110,98
11/11/2021,1,7,60,2609,112,91
11/12/2021,1,7,75,3147,103,93
11/13/2021,1,7,70,2851,119,94
11/14/2021,1,7,48,3124,123,98
11/15/2021,1,7,43,2935,113,91
11/16/2021,1,7,59,2548,117,92
11/17/2021,1,7,71,2578,121,98
11/18/2021,1,7,70,3066,111,97
11/19/2021,1,7,68,3293,136,96
11/20/2021,1,7,74,3009,102,97
11/21/2021,1,7,45,3293,116,92
11/22/2021,1,7,35,2990,102,91
11/23/2021,1,7,53,3266,131,98
11/24/2021,1,7,71,3232,108,96
11/25/2021,1,7,57,3345,131,93
11/26/2021,1,7,78,2786,122,98
11/27/2021,1,7,60,2668,118,96
11/28/2021,1,7,52,2875,110,97
11/29/2021,1,7,54,2860,116,91
11/30/2021,1,7,75,2503,116,98
12/1/2021,1,7,31,3297,133,94
12/2/2021,1,7,31,3101,105,95
12/3/2021,1,7,44,2673,135,94
12/4/2021,1,7,61,3405,127,96
12/5/2021,1,7,31,2684,120,93
12/6/2021,1,7,47,2740,130,91
12/7/2021,1,7,38,2624,134,91
12/8/2021,1,7,29,3093,134,95
12/9/2021,1,7,36,3026,111,92
12/10/2021,1,7,52,3386,132,97
12/11/2021,1,7,54,3333,134,91
12/12/2021,1,7,28,3056,102,92
12/13/2021,1,7,52,3110,133,91
12/14/2021,1,7,54,2740,117,92
12/15/2021,1,7,49,3492,123,95
12/16/2021,1,7,47,3459,109,98
12/17/2021,1,7,32,3411,109,91
12/18/2021,1,7,53,2796,107,93
12/19/2021,1,7,30,2975,138,97
12/20/2021,1,7,50,2651,137,97
12/21/2021,1,7,36,3060,116,97
12/22/2021,1,7,42,2515,125,92
12/23/2021,1,7,42,3045,113,92
12/24/2021,1,7,45,2968,104,94
12/25/2021,1,7,39,2659,111,95
12/26/2021,1,7,32,2596,120,93
12/27/2021,1,7,48,2978,114,95
12/28/2021,1,7,52,3425,111,97
12/29/2021,1,7,34,3159,123,95
12/30/2021,1,7,30,2589,127,92
12/31/2021,1,7,49,3291,102,96
1/1/2022,1,7,42,2785,103,94
1/2/2022,1,7,36,2790,127,91
1/3/2022,1,7,31,2588,116,97
1/4/2022,1,7,42,2684,123,93
1/5/2022,1,7,44,2532,106,96
1/6/2022,1,7,35,2867,134,98
1/7/2022,1,7,43,3028,131,93
1/8/2022,1,7,43,2821,113,94
1/9/2022,1,7,25,2610,101,93
1/10/2022,1,7,32,3297,126,95
1/11/2022,1,7,33,3012,113,96
1/12/2022,1,7,26,2863,114,92
1/13/2022,1,7,52,3487,103,98
1/14/2022,1,7,48,3375,108,93
1/15/2022,1,7,52,2951,105,96
1/16/2022,1,7,26,2860,122,92
1/17/2022,1,7,38,2937,135,96
1/18/2022,1,7,37,2840,138,92
1/19/2022,1,7,38,3435,127,97
1/20/2022,1,7,29,3366,133,98
1/21/2022,1,7,54,2771,118,98
1/22/2022,1,7,43,2523,119,98
1/23/2022,1,7,35,3278,137,95
1/24/2022,1,7,47,2688,134,97
1/25/2022,1,7,47,2996,116,91
1/26/2022,1,7,40,3439,104,96
1/27/2022,1,7,41,3424,102,94
1/28/2022,1,7,42,2560,108,91
1/29/2022,1,7,49,3080,124,97
1/30/2022,1,7,38,2618,117,98
1/31/2022,1,7,33,3184,124,93
2/1/2022,1,7,52,2992,103,91
2/2/2022,1,7,38,3048,110,97
2/3/2022,1,7,48,2834,118,98
2/4/2022,1,7,42,3168,121,97
2/5/2022,1,7,60,3013,118,98
2/6/2022,1,7,38,3069,125,91
2/7/2022,1,7,40,3352,125,91
2/8/2022,1,7,37,2911,103,91
2/9/2022,1,7,46,2648,113,93
2/10/2022,1,7,42,2578,122,96
2/11/2022,1,7,42,3101,128,91
2/12/2022,1,7,39,2981,113,96
2/13/2022,1,7,34,3205,137,97
2/14/2022,1,7,41,2522,138,91
2/15/2022,1,7,56,2925,109,92
2/16/2022,1,7,40,2863,116,96
2/17/2022,1,7,51,2745,112,95
2/18/2022,1,7,51,2580,112,97
2/19/2022,1,7,59,2661,118,95
2/20/2022,1,7,40,2718,113,92
2/21/2022,1,7,38,2896,115,97
2/22/2022,1,7,36,3101,138,97
2/23/2022,1,7,44,3151,109,92
2/24/2022,1,7,59,2865,108,92
2/25/2022,1,7,43,2999,114,91
2/26/2022,1,7,52,2751,121,95
2/27/2022,1,7,30,2748,134,96
2/28/2022,1,7,48,3445,121,96
3/1/2022,1,7,56,2764,103,94
3/2/2022,1,7,52,2560,124,96
3/3/2022,1,7,60,2814,136,96
3/4/2022,1,7,57,3407,102,96
3/5/2022,1,7,58,3339,111,98
3/6/2022,1,7,36,2811,101,97
3/7/2022,1,7,39,3050,111,95
3/8/2022,1,7,63,2731,121,98
3/9/2022,1,7,53,3463,108,97
3/10/2022,1,7,71,2559,138,95
3/11/2022,1,7,66,3144,105,92
3/12/2022,1,7,67,3168,117,95
3/13/2022,1,7,35,2634,110,96
3/14/2022,1,7,45,2519,103,93
3/15/2022,1,7,36,2506,124,96
3/16/2022,1,7,44,3313,120,92
3/17/2022,1,7,55,3439,121,96
3/18/2022,1,7,50,2628,135,92
3/19/2022,1,7,68,2799,132,92
3/20/2022,1,7,44,3139,105,98
3/21/2022,1,7,57,3319,113,91
3/22/2022,1,7,52,2856,104,94
3/23/2022,1,7,48,2537,136,98
3/24/2022,1,7,50,2762,116,94
3/25/2022,1,7,68,2736,101,96
3/26/2022,1,7,56,2998,115,91
3/27/2022,1,7,38,3303,118,91
3/28/2022,1,7,51,2744,117,91
3/29/2022,1,7,52,2699,109,91
3/30/2022,1,7,45,3403,108,92
3/31/2022,1,7,58,3098,137,91
4/1/2022,1,7,86,3246,135,92
4/2/2022,1,7,71,2514,103,92
4/3/2022,1,7,51,3058,120,96
4/4/2022,1,7,54,3461,134,97
4/5/2022,1,7,55,3473,114,96
4/6/2022,1,7,61,2641,137,98
4/7/2022,1,7,55,3462,126,91
4/8/2022,1,7,86,2665,127,93
4/9/2022,1,7,68,2504,102,95
4/10/2022,1,7,48,3425,110,96
4/11/2022,1,7,46,3313,132,91
4/12/2022,1,7,63,2734,117,95
4/13/2022,1,7,59,3178,136,91
4/14/2022,1,7,66,3442,107,98
4/15/2022,1,7,63,3409,134,94
4/16/2022,1,7,68,3027,134,91
4/17/2022,1,7,44,2669,117,96
4/18/2022,1,7,48,2874,107,91
4/19/2022,1,7,55,2841,123,94
4/20/2022,1,7,71,2969,127,93
4/21/2022,1,7,58,2611,117,91
4/22/2022,1,7,71,3459,109,93
4/23/2022,1,7,58,2920,113,97
4/24/2022,1,7,60,2737,130,91
4/25/2022,1,7,60,3269,113,96
4/26/2022,1,7,55,2509,136,92
4/27/2022,1,7,65,3243,129,93
4/28/2022,1,7,66,3458,136,92
4/29/2022,1,7,60,3101,102,96
4/30/2022,1,7,81,2796,115,97
5/1/2022,1,7,53,2952,119,98
5/2/2022,1,7,71,3165,116,98
5/3/2022,1,7,78,2778,134,95
5/4/2022,1,7,58,3205,110,97
5/5/2022,1,7,63,3235,138,95
5/6/2022,1,7,60,2779,113,95
5/7/2022,1,7,83,3145,136,92
5/8/2022,1,7,58,2955,117,95
5/9/2022,1,7,60,3109,111,94
5/10/2022,1,7,56,2512,136,93
5/11/2022,1,7,63,2551,106,96
5/12/2022,1,7,69,2590,114,95
5/13/2022,1,7,73,2746,105,98
5/14/2022,1,7,76,2719,110,97
5/15/2022,1,7,58,2719,135,95
5/16/2022,1,7,59,3240,106,94
5/17/2022,1,7,70,2548,103,94
5/18/2022,1,7,64,2575,114,96
5/19/2022,1,7,63,2839,122,93
5/20/2022,1,7,72,2852,108,97
5/21/2022,1,7,89,2958,116,95
5/22/2022,1,7,48,3094,123,95
5/23/2022,1,7,83,3446,115,91
5/24/2022,1,7,52,2783,125,93
5/25/2022,1,7,64,2959,124,98
5/26/2022,1,7,74,2702,104,97
5/27/2022,1,7,85,3262,131,93
5/28/2022,1,7,71,2654,126,98
5/29/2022,1,7,56,2516,135,94
5/30/2022,1,7,56,2893,123,91
5/31/2022,1,7,71,3263,102,96
6/1/2022,1,7,87,3180,102,95
6/2/2022,1,7,73,3274,132,92
6/3/2022,1,7,85,3496,126,91
6/4/2022,1,7,90,3373,137,94
6/5/2022,1,7,59,2947,106,92
6/6/2022,1,7,73,2599,121,93
6/7/2022,1,7,76,2532,134,94
6/8/2022,1,7,82,3171,138,95
6/9/2022,1,7,79,3166,107,95
6/10/2022,1,7,89,3406,107,95
6/11/2022,1,7,74,2590,102,97
6/12/2022,1,7,56,2569,120,95
6/13/2022,1,7,73,3190,104,93
6/14/2022,1,7,79,3328,121,91
6/15/2022,1,7,73,3445,134,92
6/16/2022,1,7,85,2715,106,97
6/17/2022,1,7,98,3413,106,97
6/18/2022,1,7,99,3417,137,92
6/19/2022,1,7,58,3079,117,96
6/20/2022,1,7,61,2673,105,91
6/21/2022,1,7,55,2899,130,97
6/22/2022,1,7,75,2519,111,91
6/23/2022,1,7,79,2788,118,93
6/24/2022,1,7,71,2875,118,98
6/25/2022,1,7,92,2688,116,96
6/26/2022,1,7,54,2840,124,96
6/27/2022,1,7,58,2950,130,93
6/28/2022,1,7,70,3116,128,98
6/29/2022,1,7,55,2934,103,97
6/30/2022,1,7,64,2654,121,91
7/1/2022,1,7,88,3429,123,92
7/2/2022,1,7,90,3099,120,93
7/3/2022,1,7,59,2695,131,95
7/4/2022,1,7,86,3144,102,94
7/5/2022,1,7,54,2646,137,91
7/6/2022,1,7,86,3025,138,92
7/7/2022,1,7,88,3220,109,92
7/8/2022,1,7,88,2807,130,95
7/9/2022,1,7,96,2662,129,92
7/10/2022,1,7,59,2762,125,91
7/11/2022,1,7,71,2531,111,93
7/12/2022,1,7,69,2871,131,93
7/13/2022,1,7,83,2819,123,93
7/14/2022,1,7,63,2718,102,96
7/15/2022,1,7,79,2683,120,98
7/16/2022,1,7,88,2828,138,93
7/17/2022,1,7,67,2836,120,91
7/18/2022,1,7,67,2633,125,96
7/19/2022,1,7,76,3465,113,95
7/20/2022,1,7,74,2519,108,97
7/21/2022,1,7,87,2959,130,92
7/22/2022,1,7,85,3021,130,92
7/23/2022,1,7,81,2569,114,98
7/24/2022,1,7,50,3146,107,97
7/25/2022,1,7,81,3201,120,96
7/26/2022,1,7,55,2618,133,93
7/27/2022,1,7,76,2751,129,91
7/28/2022,1,7,62,3257,108,92
7/29/2022,1,7,86,2564,134,93
7/30/2022,1,7,90,3307,109,98
7/31/2022,1,7,70,2582,108,95
8/1/2022,1,7,49,2636,115,96
8/2/2022,1,7,74,3341,122,98
8/3/2022,1,7,62,2935,136,91
8/4/2022,1,7,75,2924,128,97
8/5/2022,1,7,72,2689,117,98
8/6/2022,1,7,77,3057,114,93
8/7/2022,1,7,54,3097,129,91
8/8/2022,1,7,66,2597,111,93
8/9/2022,1,7,53,3037,127,95
8/10/2022,1,7,65,2914,137,97
8/11/2022,1,7,79,2559,116,95
8/12/2022,1,7,66,2793,113,94
8/13/2022,1,7,66,3153,128,91
8/14/2022,1,7,65,3442,126,95
8/15/2022,1,7,54,2737,114,95
8/16/2022,1,7,49,2840,114,93
8/17/2022,1,7,47,3005,109,95
8/18/2022,1,7,77,2835,118,94
8/19/2022,1,7,71,2611,124,96
8/20/2022,1,7,96,2666,134,96
8/21/2022,1,7,53,3411,117,95
8/22/2022,1,7,67,3010,115,93
8/23/2022,1,7,61,2902,138,92
8/24/2022,1,7,66,3028,107,94
8/25/2022,1,7,68,2529,111,93
8/26/2022,1,7,88,3271,107,97
8/27/2022,1,7,79,3225,135,96
8/28/2022,1,7,44,3463,105,93
8/29/2022,1,7,57,2560,118,95
8/30/2022,1,7,56,2559,101,96
8/31/2022,1,7,61,3007,126,94
9/1/2022,1,7,68,2771,132,98
9/2/2022,1,7,83,2692,122,92
9/3/2022,1,7,68,2944,117,93
9/4/2022,1,7,54,3225,135,93
9/5/2022,1,7,58,2816,138,95
9/6/2022,1,7,50,3500,124,95
9/7/2022,1,7,58,3305,131,95
9/8/2022,1,7,56,3193,123,91
9/9/2022,1,7,60,2508,138,98
9/10/2022,1,7,85,3430,107,92
9/11/2022,1,7,54,3209,105,95
9/12/2022,1,7,61,3077,119,93
9/13/2022,1,7,64,2678,102,94
9/14/2022,1,7,67,3380,127,98
9/15/2022,1,7,69,3159,119,97
9/16/2022,1,7,69,3455,107,92
9/17/2022,1,7,78,3414,109,98
9/18/2022,1,7,48,3180,131,96
9/19/2022,1,7,60,3478,101,92
9/20/2022,1,7,64,3406,111,96
9/21/2022,1,7,61,3483,104,98
9/22/2022,1,7,63,3042,114,95
9/23/2022,1,7,70,3379,107,91
9/24/2022,1,7,79,3001,118,98
9/25/2022,1,7,49,2939,115,94
9/26/2022,1,7,45,2686,121,95
9/27/2022,1,7,44,2610,115,94
9/28/2022,1,7,70,2554,105,98
9/29/2022,1,7,68,3399,106,94
9/30/2022,1,7,80,3041,131,91
10/1/2022,1,7,70,3445,105,93
10/2/2022,1,7,44,3037,110,94
10/3/2022,1,7,51,3304,105,93
10/4/2022,1,7,55,2943,131,98
10/5/2022,1,7,47,3424,138,94
10/6/2022,1,7,46,2704,101,93
10/7/2022,1,7,72,2647,105,96
10/8/2022,1,7,77,3464,131,93
10/9/2022,1,7,40,3289,118,94
10/10/2022,1,7,47,3306,120,95
10/11/2022,1,7,52,2716,101,93
10/12/2022,1,7,55,3289,137,97
10/13/2022,1,7,51,3395,124,92
10/14/2022,1,7,65,3018,121,93
10/15/2022,1,7,63,2944,130,95
10/16/2022,1,7,55,3077,113,95
10/17/2022,1,7,68,2774,108,92
10/18/2022,1,7,44,3235,132,94
10/19/2022,1,7,62,3456,122,92
10/20/2022,1,7,70,2564,103,96
10/21/2022,1,7,70,2891,128,94
10/22/2022,1,7,72,2850,116,93
10/23/2022,1,7,57,3168,104,92
10/24/2022,1,7,62,2541,133,98
10/25/2022,1,7,50,2535,128,98
10/26/2022,1,7,61,2541,137,95
10/27/2022,1,7,63,3464,113,96
10/28/2022,1,7,74,2795,124,95
10/29/2022,1,7,78,3325,123,95
10/30/2022,1,7,43,3249,132,96
10/31/2022,1,7,59,2841,135,93
11/1/2022,1,7,47,2718,134,96
11/2/2022,1,7,52,3224,114,95
11/3/2022,1,7,80,3176,103,97
11/4/2022,1,7,58,3136,103,92
11/5/2022,1,7,79,2966,121,95
11/6/2022,1,7,54,2879,134,98
11/7/2022,1,7,58,2525,122,97
11/8/2022,1,7,66,3312,137,97
11/9/2022,1,7,60,2903,110,91
11/10/2022,1,7,56,2823,118,92
11/11/2022,1,7,56,2972,106,94
11/12/2022,1,7,62,3229,110,93
11/13/2022,1,7,57,2773,106,95
11/14/2022,1,7,64,2918,115,93
11/15/2022,1,7,58,3148,109,97
11/16/2022,1,7,69,2860,105,92
11/17/2022,1,7,58,3065,128,92
11/18/2022,1,7,62,3385,111,94
11/19/2022,1,7,81,3055,124,91
11/20/2022,1,7,41,3034,118,93
11/21/2022,1,7,62,2787,128,91
11/22/2022,1,7,71,2909,130,98
11/23/2022,1,7,59,2693,116,96
11/24/2022,1,7,68,3298,119,98
11/25/2022,1,7,73,3473,127,96
11/26/2022,1,7,81,3358,113,98
11/27/2022,1,7,50,3418,131,92
11/28/2022,1,7,53,3419,131,91
11/29/2022,1,7,61,3221,136,91
11/30/2022,1,7,61,3337,136,93
12/1/2022,1,7,54,3453,109,97
12/2/2022,1,7,40,3391,120,97
12/3/2022,1,7,46,3338,114,97
12/4/2022,1,7,41,3105,127,96
12/5/2022,1,7,35,2676,122,95
12/6/2022,1,7,43,3303,138,93
12/7/2022,1,7,43,3039,122,91
12/8/2022,1,7,55,2692,118,95
12/9/2022,1,7,59,3152,105,96
12/10/2022,1,7,50,2619,130,98
12/11/2022,1,7,39,2631,120,92
12/12/2022,1,7,34,3181,101,92
12/13/2022,1,7,36,3126,112,97
12/14/2022,1,7,51,2888,103,93
12/15/2022,1,7,34,2842,131,97
12/16/2022,1,7,47,2578,107,97
12/17/2022,1,7,49,3179,133,98
12/18/2022,1,7,27,2752,134,95
12/19/2022,1,7,44,3042,121,95
12/20/2022,1,7,37,2559,128,98
12/21/2022,1,7,55,2773,103,91
12/22/2022,1,7,39,3070,104,95
12/23/2022,1,7,53,2852,128,93
12/24/2022,1,7,45,3432,136,96
12/25/2022,1,7,27,2713,125,95
12/26/2022,1,7,51,2845,120,96
12/27/2022,1,7,45,2618,117,98
12/28/2022,1,7,36,3261,111,94
12/29/2022,1,7,57,3230,132,91
12/30/2022,1,7,60,3080,137,97
12/31/2022,1,7,55,3130,127,94
1/1/2018,2,7,39,2851,102,91
1/2/2018,2,7,47,3137,121,95
1/3/2018,2,7,43,3017,133,95
1/4/2018,2,7,44,3333,126,97
1/5/2018,2,7,55,2663,116,91
1/6/2018,2,7,46,3068,102,92
1/7/2018,2,7,36,3463,106,98
1/8/2018,2,7,42,2503,117,94
1/9/2018,2,7,49,2954,123,98
1/10/2018,2,7,53,2921,113,93
1/11/2018,2,7,46,2999,117,95
1/12/2018,2,7,45,2761,112,97
1/13/2018,2,7,54,2964,113,98
1/14/2018,2,7,38,3448,108,96
1/15/2018,2,7,41,3426,119,94
1/16/2018,2,7,45,3396,108,98
1/17/2018,2,7,39,2686,131,96
1/18/2018,2,7,48,2709,130,97
1/19/2018,2,7,48,2565,114,93
1/20/2018,2,7,47,2563,120,91
1/21/2018,2,7,52,2616,103,97
1/22/2018,2,7,40,3220,102,96
1/23/2018,2,7,42,3313,119,93
1/24/2018,2,7,30,3163,121,97
1/25/2018,2,7,46,3127,109,93
1/26/2018,2,7,45,3421,110,95
1/27/2018,2,7,41,3184,130,97
1/28/2018,2,7,35,3185,128,96
1/29/2018,2,7,49,2547,136,93
1/30/2018,2,7,38,2578,124,95
1/31/2018,2,7,40,2963,107,94
2/1/2018,2,7,45,3366,135,97
2/2/2018,2,7,61,2677,112,98
2/3/2018,2,7,50,3163,106,91
2/4/2018,2,7,39,2876,132,92
2/5/2018,2,7,44,3388,116,91
2/6/2018,2,7,54,2836,134,91
2/7/2018,2,7,45,2875,138,94
2/8/2018,2,7,54,2639,135,95
2/9/2018,2,7,66,3242,110,95
2/10/2018,2,7,53,2571,138,98
2/11/2018,2,7,32,2640,116,94
2/12/2018,2,7,39,3218,135,91
2/13/2018,2,7,47,3114,105,92
2/14/2018,2,7,38,2985,116,98
2/15/2018,2,7,48,3379,112,95
2/16/2018,2,7,69,2755,113,98
2/17/2018,2,7,59,2966,114,95
2/18/2018,2,7,51,2945,115,91
2/19/2018,2,7,41,2625,114,93
2/20/2018,2,7,38,3089,129,91
2/21/2018,2,7,47,2674,138,97
2/22/2018,2,7,56,2693,134,92
2/23/2018,2,7,50,2579,118,94
2/24/2018,2,7,42,2892,123,94
2/25/2018,2,7,32,3172,101,97
2/26/2018,2,7,51,2765,114,95
2/27/2018,2,7,37,2870,105,95
2/28/2018,2,7,48,2628,101,98
3/1/2018,2,7,48,2582,116,94
3/2/2018,2,7,70,2714,108,95
3/3/2018,2,7,70,3399,121,98
3/4/2018,2,7,48,3243,133,92
3/5/2018,2,7,51,3159,133,92
3/6/2018,2,7,42,3366,106,97
3/7/2018,2,7,60,2864,110,94
3/8/2018,2,7,49,2849,129,95
3/9/2018,2,7,70,2815,104,96
3/10/2018,2,7,69,2825,136,94
3/11/2018,2,7,45,2777,107,93
3/12/2018,2,7,46,2946,111,94
3/13/2018,2,7,47,3380,125,96
3/14/2018,2,7,67,2934,134,96
3/15/2018,2,7,56,2582,114,91
3/16/2018,2,7,56,3330,114,96
3/17/2018,2,7,71,3452,114,91
3/18/2018,2,7,39,3254,122,96
3/19/2018,2,7,57,2762,129,95
3/20/2018,2,7,55,2968,120,92
3/21/2018,2,7,56,3257,128,98
3/22/2018,2,7,67,2632,137,94
3/23/2018,2,7,58,3055,120,94
3/24/2018,2,7,56,3450,118,94
3/25/2018,2,7,45,2883,123,91
3/26/2018,2,7,58,2625,107,91
3/27/2018,2,7,49,3422,123,97
3/28/2018,2,7,62,3163,122,97
3/29/2018,2,7,60,2866,112,97
3/30/2018,2,7,70,2636,120,97
3/31/2018,2,7,78,3396,105,96
4/1/2018,2,7,66,2585,137,93
4/2/2018,2,7,63,3381,120,98
4/3/2018,2,7,48,3128,123,97
4/4/2018,2,7,65,3159,131,92
4/5/2018,2,7,84,3060,121,92
4/6/2018,2,7,78,3030,127,94
4/7/2018,2,7,71,2909,101,94
4/8/2018,2,7,49,3332,129,97
4/9/2018,2,7,69,2590,113,91
4/10/2018,2,7,68,3381,106,94
4/11/2018,2,7,55,3235,104,96
4/12/2018,2,7,57,2944,132,93
4/13/2018,2,7,74,3287,135,97
4/14/2018,2,7,85,2722,103,98
4/15/2018,2,7,51,2969,110,97
4/16/2018,2,7,78,2923,138,94
4/17/2018,2,7,61,2728,104,95
4/18/2018,2,7,64,2694,115,91
4/19/2018,2,7,72,3030,110,96
4/20/2018,2,7,62,3468,124,93
4/21/2018,2,7,67,2643,119,94
4/22/2018,2,7,55,3040,102,92
4/23/2018,2,7,63,2874,128,97
4/24/2018,2,7,61,2847,120,97
4/25/2018,2,7,59,2628,103,98
4/26/2018,2,7,77,3381,112,91
4/27/2018,2,7,76,3317,135,92
4/28/2018,2,7,73,2781,115,98
4/29/2018,2,7,55,2972,127,94
4/30/2018,2,7,51,2751,126,97
5/1/2018,2,7,74,3358,102,96
5/2/2018,2,7,66,3428,102,91
5/3/2018,2,7,88,2845,118,97
5/4/2018,2,7,103,3167,113,92
5/5/2018,2,7,80,2683,108,96
5/6/2018,2,7,52,2923,118,93
5/7/2018,2,7,73,3352,110,97
5/8/2018,2,7,75,3106,114,92
5/9/2018,2,7,67,2743,116,96
5/10/2018,2,7,87,2842,126,91
5/11/2018,2,7,93,2696,131,96
5/12/2018,2,7,79,2968,136,97
5/13/2018,2,7,66,3151,137,95
5/14/2018,2,7,59,3379,105,97
5/15/2018,2,7,64,2905,101,93
5/16/2018,2,7,85,3138,119,94
5/17/2018,2,7,66,2906,102,96
5/18/2018,2,7,72,3480,133,96
5/19/2018,2,7,96,2896,120,91
5/20/2018,2,7,66,3079,133,96
5/21/2018,2,7,69,2526,106,94
5/22/2018,2,7,85,2524,102,92
5/23/2018,2,7,67,3113,109,91
5/24/2018,2,7,61,3447,121,95
5/25/2018,2,7,84,2731,138,98
5/26/2018,2,7,93,3264,134,95
5/27/2018,2,7,67,2513,131,93
5/28/2018,2,7,65,3307,112,96
5/29/2018,2,7,57,2526,115,93
5/30/2018,2,7,72,2912,112,95
5/31/2018,2,7,69,3264,103,95
6/1/2018,2,7,79,3039,132,94
6/2/2018,2,7,88,3331,118,98
6/3/2018,2,7,70,2678,136,97
6/4/2018,2,7,74,2955,107,93
6/5/2018,2,7,82,3395,105,98
6/6/2018,2,7,79,3389,134,93
6/7/2018,2,7,77,2773,112,92
6/8/2018,2,7,70,2972,114,91
6/9/2018,2,7,90,2678,121,97
6/10/2018,2,7,54,3317,136,97
6/11/2018,2,7,76,2595,133,98
6/12/2018,2,7,76,3191,118,95
6/13/2018,2,7,79,3171,116,91
6/14/2018,2,7,91,2684,121,96
6/15/2018,2,7,74,3041,111,96
6/16/2018,2,7,94,3177,134,92
6/17/2018,2,7,62,3003,106,96
6/18/2018,2,7,60,3042,105,94
6/19/2018,2,7,54,2898,131,96
6/20/2018,2,7,80,2747,113,98
6/21/2018,2,7,72,3070,113,97
6/22/2018,2,7,96,3216,115,98
6/23/2018,2,7,85,2790,108,91
6/24/2018,2,7,62,2618,123,94
6/25/2018,2,7,64,2921,109,92
6/26/2018,2,7,78,3018,132,98
6/27/2018,2,7,83,3257,127,95
6/28/2018,2,7,74,2618,127,95
6/29/2018,2,7,93,3129,104,97
6/30/2018,2,7,100,2686,121,94
7/1/2018,2,7,62,2574,126,92
7/2/2018,2,7,66,3268,127,95
7/3/2018,2,7,66,3338,116,91
7/4/2018,2,7,75,2948,123,97
7/5/2018,2,7,72,3458,129,93
7/6/2018,2,7,93,3322,104,93
7/7/2018,2,7,99,3421,118,94
7/8/2018,2,7,58,3023,135,97
7/9/2018,2,7,67,2562,126,94
7/10/2018,2,7,86,3177,116,95
7/11/2018,2,7,85,3408,106,91
7/12/2018,2,7,98,2961,102,92
7/13/2018,2,7,97,3431,136,95
7/14/2018,2,7,89,3055,131,95
7/15/2018,2,7,60,3257,102,92
7/16/2018,2,7,84,3137,107,92
7/17/2018,2,7,68,2608,127,95
7/18/2018,2,7,77,2976,103,91
7/19/2018,2,7,93,3320,117,95
7/20/2018,2,7,97,2786,122,97
7/21/2018,2,7,112,3085,115,95
7/22/2018,2,7,66,2849,122,93
7/23/2018,2,7,63,3454,110,97
7/24/2018,2,7,82,2762,129,91
7/25/2018,2,7,88,2511,118,96
7/26/2018,2,7,74,2679,131,94
7/27/2018,2,7,88,3083,111,95
7/28/2018,2,7,101,3140,121,94
7/29/2018,2,7,61,2670,114,98
7/30/2018,2,7,93,2948,102,94
7/31/2018,2,7,81,2558,103,95
8/1/2018,2,7,64,3184,126,94
8/2/2018,2,7,71,3233,118,92
8/3/2018,2,7,84,3460,104,92
8/4/2018,2,7,90,3398,108,94
8/5/2018,2,7,42,3089,114,94
8/6/2018,2,7,55,2546,115,91
8/7/2018,2,7,54,2995,112,95
8/8/2018,2,7,67,3482,135,93
8/9/2018,2,7,88,3247,135,98
8/10/2018,2,7,73,3132,101,96
8/11/2018,2,7,91,3203,137,92
8/12/2018,2,7,54,3105,130,96
8/13/2018,2,7,69,3301,118,96
8/14/2018,2,7,58,3348,137,94
8/15/2018,2,7,50,3231,117,91
8/16/2018,2,7,75,3443,106,96
8/17/2018,2,7,76,2981,113,98
8/18/2018,2,7,87,2615,135,96
8/19/2018,2,7,63,3293,101,93
8/20/2018,2,7,74,3168,125,94
8/21/2018,2,7,67,3323,125,91
8/22/2018,2,7,60,2922,104,98
8/23/2018,2,7,67,2697,125,96
8/24/2018,2,7,87,3210,123,95
8/25/2018,2,7,97,3190,127,92
8/26/2018,2,7,62,3342,104,93
8/27/2018,2,7,60,2752,118,94
8/28/2018,2,7,70,3395,111,91
8/29/2018,2,7,67,2598,132,94
8/30/2018,2,7,79,3016,119,96
8/31/2018,2,7,74,2515,118,94
9/1/2018,2,7,79,2964,131,92
9/2/2018,2,7,51,3242,130,96
9/3/2018,2,7,61,3333,126,91
9/4/2018,2,7,71,2966,101,91
9/5/2018,2,7,71,3376,112,97
9/6/2018,2,7,71,2958,129,91
9/7/2018,2,7,79,2543,138,91
9/8/2018,2,7,81,3197,108,93
9/9/2018,2,7,51,3285,136,91
9/10/2018,2,7,60,2951,101,91
9/11/2018,2,7,58,2659,132,91
9/12/2018,2,7,61,2651,111,94
9/13/2018,2,7,65,2680,119,98
9/14/2018,2,7,74,3449,103,98
9/15/2018,2,7,62,2908,109,91
9/16/2018,2,7,52,3233,115,97
9/17/2018,2,7,53,3050,121,97
9/18/2018,2,7,59,2952,103,95
9/19/2018,2,7,50,2905,130,98
9/20/2018,2,7,68,3260,105,91
9/21/2018,2,7,71,3381,123,96
9/22/2018,2,7,82,3280,126,98
9/23/2018,2,7,54,3295,119,97
